policy_id,regime,seed,days,total_demand,completed_loads,unmet_demand,demand_fulfillment_rate,total_tco,total_tco_report_value,pm_cost,cm_cost,downtime_cost,degradation_cost,unmet_demand_cost,pm_count,pm_component_count,pm_tire,pm_engine,pm_brake,cm_count,cm_tire,cm_engine,cm_brake,failure_count,total_downtime_hours,avg_truck_hi,avg_tire_hi,avg_engine_hi,avg_brake_hi,avg_frailty,max_frailty,availability_rate,route_a_loads,route_b_loads,route_c_loads
H_TIME,high_demand_high_stress,115,365,87965,82125,5840,0.93361,52916.319337,52916319.337,12376.0,2304.9,25655.5,899.919337,11680.0,1456,4368,1456,1456,1456,213,171,9,33,213,19735,0.579914,0.726104,0.748718,0.809846,0.961958,1.746125,0.917498,32120,27375,22630
H_TIME,high_demand_high_stress,116,365,87965,82125,5840,0.93361,57308.092555,57308092.555,12376.0,4196.4,28096.9,958.792555,11680.0,1456,4368,1456,1456,1456,370,273,57,40,370,21613,0.556265,0.695059,0.655985,0.810126,0.985376,1.61001,0.909635,32120,27375,22630
H_TIME,high_demand_high_stress,117,365,87965,82125,5840,0.93361,55247.74858,55247748.58,12376.0,3320.2,26941.2,930.34858,11680.0,1456,4368,1456,1456,1456,302,242,26,34,302,20724,0.585559,0.737236,0.699434,0.860139,0.999195,1.913852,0.913384,32120,27375,22630
H_TIME,high_demand_high_stress,118,365,87965,82125,5840,0.93361,58097.070916,58097070.916,12376.0,4542.2,28535.0,963.870916,11680.0,1456,4368,1456,1456,1456,412,322,36,54,412,21950,0.567739,0.702702,0.681063,0.820443,1.056694,1.94456,0.908292,32120,27375,22630
H_TIME,high_demand_high_stress,119,365,87965,82125,5840,0.93361,55914.860688,55914860.688,12376.0,3537.3,27381.9,939.660688,11680.0,1456,4368,1456,1456,1456,282,117,100,65,282,21063,0.580975,0.82302,0.683137,0.781786,0.965527,1.736446,0.911744,32120,27375,22630
H_TIME,high_demand_high_stress,120,365,87965,82125,5840,0.93361,54625.943592,54625943.592,12376.0,3047.2,26609.7,913.043592,11680.0,1456,4368,1456,1456,1456,269,200,41,28,269,20469,0.592055,0.744748,0.747681,0.773645,1.002072,1.780767,0.914397,32120,27375,22630
H_TIME,high_demand_high_stress,121,365,87965,82125,5840,0.93361,56884.335047,56884335.047,12376.0,4001.4,27872.0,954.935047,11680.0,1456,4368,1456,1456,1456,356,252,42,62,356,21440,0.607519,0.716333,0.716203,0.852953,1.012018,2.225128,0.910356,32120,27375,22630
H_TIME,high_demand_high_stress,122,365,87965,82125,5840,0.93361,55274.394485,55274394.485,12376.0,3337.1,26967.2,914.094485,11680.0,1456,4368,1456,1456,1456,301,238,32,31,301,20744,0.580087,0.824487,0.650601,0.840858,1.002817,1.907786,0.913288,32120,27375,22630
H_TIME,high_demand_high_stress,123,365,87965,82125,5840,0.93361,59576.043193,59576043.193,12376.0,5158.4,29396.9,964.743193,11680.0,1456,4368,1456,1456,1456,436,271,105,60,436,22613,0.538069,0.703458,0.673834,0.811996,1.016358,1.972553,0.90537,32120,27375,22630
H_TIME,high_demand_high_stress,124,365,87965,82125,5840,0.93361,56345.95476,56345954.76,12376.0,3759.6,27578.2,952.15476,11680.0,1456,4368,1456,1456,1456,333,231,42,60,333,21214,0.578217,0.687661,0.715232,0.821539,1.024928,1.968562,0.911292,32120,27375,22630
H_TIME,high_demand_high_stress,125,365,87965,82125,5840,0.93361,53939.94722,53939947.22,12376.0,2770.3,26237.9,875.74722,11680.0,1456,4368,1456,1456,1456,245,185,37,23,245,20183,0.60311,0.766044,0.685609,0.850615,0.982807,2.253227,0.915594,32120,27375,22630
H_TIME,high_demand_high_stress,126,365,87965,82125,5840,0.93361,55609.619102,55609619.102,12376.0,3497.0,27171.3,885.319102,11680.0,1456,4368,1456,1456,1456,327,274,7,46,327,20901,0.603743,0.669304,0.833976,0.796699,1.013119,2.019505,0.912694,32120,27375,22630
H_TIME,high_demand_high_stress,127,365,87965,82125,5840,0.93361,59523.119456,59523119.456,12376.0,5120.7,29373.5,972.919456,11680.0,1456,4368,1456,1456,1456,415,216,140,59,415,22595,0.556264,0.745901,0.660716,0.80476,0.965828,1.823632,0.905347,32120,27375,22630
H_TIME,high_demand_high_stress,128,365,87965,82125,5840,0.93361,55954.195486,55954195.486,12376.0,3630.9,27375.4,891.895486,11680.0,1456,4368,1456,1456,1456,331,252,22,57,331,21058,0.5833,0.717212,0.756844,0.825402,0.933944,1.70634,0.911986,32120,27375,22630
H_TIME,high_demand_high_stress,129,365,87965,82125,5840,0.93361,57788.028374,57788028.374,12376.0,4392.7,28375.1,964.228374,11680.0,1456,4368,1456,1456,1456,400,302,27,71,400,21827,0.543308,0.619973,0.755525,0.736197,1.008516,1.748557,0.908799,32120,27375,22630
H_TIME,high_demand_high_stress,130,365,87965,82125,5840,0.93361,55664.884623,55664884.623,12376.0,3520.4,27164.8,923.684623,11680.0,1456,4368,1456,1456,1456,325,277,20,28,325,20896,0.588611,0.670179,0.742638,0.807729,0.950599,1.49851,0.912703,32120,27375,22630
H1,high_demand_high_stress,101,365,87965,82125,5840,0.93361,45711.365043,45711365.043,11697.5,20.8,21422.7,890.365043,11680.0,4061,4146,1463,1376,1307,2,2,0,0,2,16479,0.292535,0.337134,0.41868,0.392146,0.94495,1.789128,0.943297,32120,27375,22630
H1,high_demand_high_stress,102,365,87965,82125,5840,0.93361,45141.626525,45141626.525,11447.0,20.8,21110.7,883.126525,11680.0,4089,4166,1650,1238,1278,2,2,0,0,2,16239,0.307612,0.35447,0.427696,0.415912,0.943556,1.737806,0.944521,32120,27375,22630
H1,high_demand_high_stress,103,365,87965,82125,5840,0.93361,48111.475669,48111475.669,12350.5,478.4,22655.1,947.475669,11680.0,3319,4353,1672,1536,1145,46,46,0,0,46,17427,0.252652,0.292913,0.341992,0.334205,0.997821,1.916314,0.935776,32120,27375,22630
H1,high_demand_high_stress,104,365,87965,82125,5840,0.93361,46086.372863,46086372.863,11844.5,10.4,21650.2,901.272863,11680.0,4095,4220,1572,1387,1261,1,1,0,0,1,16654,0.33237,0.388578,0.403286,0.42628,0.957645,1.907839,0.942648,32120,27375,22630
H1,high_demand_high_stress,105,365,87965,82125,5840,0.93361,47789.614715,47789614.715,12299.0,364.0,22503.0,943.614715,11680.0,3560,4365,1721,1498,1146,35,35,0,0,35,17310,0.257029,0.306349,0.322468,0.364104,1.00073,1.848704,0.937365,32120,27375,22630
H1,high_demand_high_stress,106,365,87965,82125,5840,0.93361,48216.430584,48216430.584,12353.5,508.3,22726.6,948.030584,11680.0,3279,4346,1628,1535,1183,48,44,1,3,48,17482,0.244285,0.298575,0.349739,0.346163,0.994688,1.747836,0.935356,32120,27375,22630
H1,high_demand_high_stress,107,365,87965,82125,5840,0.93361,46667.853224,46667853.224,12044.5,52.0,21971.3,920.053224,11680.0,4145,4343,1841,1405,1097,5,5,0,0,5,16901,0.306271,0.339091,0.420248,0.403212,0.972834,1.946739,0.941767,32120,27375,22630
H1,high_demand_high_stress,108,365,87965,82125,5840,0.93361,51047.652905,51047652.905,12365.5,1709.5,24299.6,993.052905,11680.0,2653,4401,1654,1460,1287,160,134,3,23,160,18692,0.199667,0.271441,0.329539,0.29222,1.054453,2.116225,0.927484,32120,27375,22630
H1,high_demand_high_stress,109,365,87965,82125,5840,0.93361,45462.246875,45462246.875,11602.0,20.8,21270.6,888.846875,11680.0,4103,4186,1689,1321,1176,2,2,0,0,2,16362,0.320116,0.36883,0.391728,0.425546,0.947255,1.608784,0.944023,32120,27375,22630
H1,high_demand_high_stress,110,365,87965,82125,5840,0.93361,56129.101167,56129101.167,12422.5,3855.8,27124.5,1046.301167,11680.0,2252,4301,1433,1591,1277,354,286,22,46,354,20865,0.212452,0.266007,0.323951,0.281315,1.097465,2.06887,0.916616,32120,27375,22630
H1,high_demand_high_stress,111,365,87965,82125,5840,0.93361,45422.916429,45422916.429,11626.0,0.0,21232.9,884.016429,11680.0,4072,4145,1577,1368,1200,0,0,0,0,0,16333,0.336824,0.363577,0.439013,0.430241,0.935369,1.614375,0.944005,32120,27375,22630
H1,high_demand_high_stress,112,365,87965,82125,5840,0.93361,47574.891201,47574891.201,12274.5,273.0,22408.1,939.291201,11680.0,3505,4356,1656,1475,1225,26,24,0,2,26,17237,0.279922,0.32361,0.375659,0.3747,0.992893,1.771454,0.937406,32120,27375,22630
H1,high_demand_high_stress,113,365,87965,82125,5840,0.93361,46845.873909,46845873.909,12165.0,20.8,22058.4,921.673909,11680.0,3980,4303,1598,1471,1234,2,2,0,0,2,16968,0.303754,0.354254,0.40485,0.382061,0.979757,1.548512,0.940694,32120,27375,22630
H1,high_demand_high_stress,114,365,87965,82125,5840,0.93361,47107.236392,47107236.392,12194.5,115.7,22181.9,935.136392,11680.0,3781,4376,1739,1416,1221,11,10,0,1,11,17063,0.262746,0.294646,0.384854,0.327896,0.996107,1.692016,0.939393,32120,27375,22630
H1,high_demand_high_stress,115,365,87965,82125,5840,0.93361,45899.845639,45899845.639,11735.0,20.8,21563.1,900.945639,11680.0,4136,4242,1670,1310,1262,2,2,0,0,2,16587,0.308104,0.354461,0.410755,0.4119,0.961958,1.746125,0.943146,32120,27375,22630
H1,high_demand_high_stress,116,365,87965,82125,5840,0.93361,46842.250835,46842250.835,12131.0,31.2,22075.3,924.750835,11680.0,4021,4338,1694,1422,1222,3,3,0,0,3,16981,0.30478,0.363208,0.397203,0.367667,0.985376,1.61001,0.940826,32120,27375,22630
H1,high_demand_high_stress,117,365,87965,82125,5840,0.93361,47377.666189,47377666.189,12213.5,209.3,22334.0,940.866189,11680.0,3686,4386,1685,1394,1307,20,19,0,1,20,17180,0.269137,0.305106,0.377739,0.34868,0.999195,1.913852,0.938466,32120,27375,22630
H1,high_demand_high_stress,118,365,87965,82125,5840,0.93361,51588.86958,51588869.58,12393.5,1930.5,24581.7,1003.16958,11680.0,2655,4425,1715,1459,1251,181,159,5,17,181,18909,0.204968,0.239225,0.314241,0.271352,1.056694,1.94456,0.926594,32120,27375,22630
H1,high_demand_high_stress,119,365,87965,82125,5840,0.93361,46380.730832,46380730.832,11982.5,10.4,21802.3,905.530832,11680.0,4067,4214,1503,1466,1245,1,1,0,0,1,16771,0.308351,0.369962,0.400434,0.396731,0.965527,1.736446,0.941986,32120,27375,22630
H1,high_demand_high_stress,120,365,87965,82125,5840,0.93361,47524.779991,47524779.991,12208.0,275.6,22418.5,942.679991,11680.0,3629,4385,1685,1392,1308,26,22,0,4,26,17245,0.273113,0.299341,0.362537,0.366833,1.002072,1.780767,0.937936,32120,27375,22630
H1,high_demand_high_stress,121,365,87965,82125,5840,0.93361,48727.123209,48727123.209,12380.0,713.7,22990.5,962.923209,11680.0,3044,4396,1660,1480,1256,68,66,1,1,68,17685,0.22844,0.275064,0.305313,0.339481,1.012018,2.225128,0.933447,32120,27375,22630
H1,high_demand_high_stress,122,365,87965,82125,5840,0.93361,48428.617653,48428617.653,12379.0,598.0,22822.8,948.817653,11680.0,3123,4314,1513,1567,1234,57,53,0,4,57,17556,0.254961,0.282965,0.340042,0.37863,1.002817,1.907786,0.934347,32120,27375,22630
H1,high_demand_high_stress,123,365,87965,82125,5840,0.93361,48730.179206,48730179.206,12359.0,721.5,23010.0,959.679206,11680.0,3217,4375,1642,1495,1238,69,66,0,3,69,17700,0.225459,0.246353,0.349007,0.318083,1.016358,1.972553,0.934174,32120,27375,22630
H1,high_demand_high_stress,124,365,87965,82125,5840,0.93361,50263.414734,50263414.734,12407.5,1357.2,23840.7,978.014734,11680.0,2703,4358,1610,1545,1203,126,108,6,12,126,18339,0.198792,0.235022,0.316556,0.317091,1.024928,1.968562,0.929169,32120,27375,22630
H1,high_demand_high_stress,125,365,87965,82125,5840,0.93361,47110.341914,47110341.914,12268.5,83.2,22149.4,929.241914,11680.0,3665,4313,1570,1514,1229,8,8,0,0,8,17038,0.301567,0.317621,0.360575,0.378421,0.982807,2.253227,0.938963,32120,27375,22630
H1,high_demand_high_stress,126,365,87965,82125,5840,0.93361,47520.644196,47520644.196,12184.0,283.4,22426.3,946.944196,11680.0,3688,4441,1824,1329,1288,27,25,0,2,27,17251,0.263911,0.301682,0.395064,0.3829,1.013119,2.019505,0.938183,32120,27375,22630
H1,high_demand_high_stress,127,365,87965,82125,5840,0.93361,46578.575339,46578575.339,12038.5,52.0,21897.2,910.875339,11680.0,4095,4253,1646,1486,1121,5,5,0,0,5,16844,0.298007,0.35243,0.411961,0.372004,0.965828,1.823632,0.941799,32120,27375,22630
H1,high_demand_high_stress,128,365,87965,82125,5840,0.93361,44989.767144,44989767.144,11427.0,10.4,20995.0,877.367144,11680.0,4069,4136,1645,1273,1218,1,1,0,0,1,16150,0.338814,0.387298,0.425921,0.416548,0.933944,1.70634,0.944831,32120,27375,22630
H1,high_demand_high_stress,129,365,87965,82125,5840,0.93361,47691.376792,47691376.792,12189.0,354.9,22517.3,950.176792,11680.0,3621,4430,1783,1337,1310,34,33,0,1,34,17321,0.258774,0.303631,0.342089,0.33007,1.008516,1.748557,0.937589,32120,27375,22630
H1,high_demand_high_stress,130,365,87965,82125,5840,0.93361,45954.708525,45954708.525,11802.5,20.8,21552.7,898.708525,11680.0,4147,4227,1706,1392,1129,2,2,0,0,2,16579,0.314594,0.350862,0.415433,0.427802,0.950599,1.49851,0.943233,32120,27375,22630
H2,high_demand_high_stress,101,365,87965,82125,5840,0.93361,45663.309075,45663309.075,11692.5,0.0,21400.6,890.209075,11680.0,4054,4150,1469,1368,1313,0,0,0,0,0,16462,0.296407,0.341421,0.412223,0.39358,0.94495,1.789128,0.943333,32120,27375,22630
H2,high_demand_high_stress,102,365,87965,82125,5840,0.93361,45357.972249,45357972.249,11498.5,52.0,21239.4,888.072249,11680.0,4109,4177,1647,1253,1277,5,5,0,0,5,16338,0.301804,0.32281,0.396207,0.405565,0.943556,1.737806,0.944174,32120,27375,22630
H2,high_demand_high_stress,103,365,87965,82125,5840,0.93361,48251.279433,48251279.433,12310.5,557.7,22755.2,947.879433,11680.0,3481,4340,1672,1531,1137,53,48,0,5,53,17504,0.213356,0.24711,0.354033,0.297402,0.997821,1.916314,0.936201,32120,27375,22630
H2,high_demand_high_stress,104,365,87965,82125,5840,0.93361,46010.505825,46010505.825,11815.5,10.4,21604.7,899.905825,11680.0,4094,4207,1562,1386,1259,1,1,0,0,1,16619,0.299361,0.337791,0.419305,0.377713,0.957645,1.907839,0.942804,32120,27375,22630
H2,high_demand_high_stress,105,365,87965,82125,5840,0.93361,47874.285285,47874285.285,12287.0,410.8,22553.7,942.785285,11680.0,3568,4349,1704,1511,1134,39,38,1,0,39,17349,0.247204,0.28612,0.352121,0.32772,1.00073,1.848704,0.937242,32120,27375,22630
H2,high_demand_high_stress,106,365,87965,82125,5840,0.93361,48442.636598,48442636.598,12333.0,627.9,22852.7,949.036598,11680.0,3298,4330,1613,1543,1174,60,57,0,3,60,17579,0.234354,0.273413,0.377575,0.320615,0.994688,1.747836,0.935055,32120,27375,22630
H2,high_demand_high_stress,107,365,87965,82125,5840,0.93361,46713.901117,46713901.117,12015.5,93.6,22005.1,919.701117,11680.0,4148,4330,1828,1403,1099,9,9,0,0,9,16927,0.289998,0.326462,0.405003,0.38187,0.972834,1.946739,0.94168,32120,27375,22630
H2,high_demand_high_stress,108,365,87965,82125,5840,0.93361,51157.624878,51157624.878,12341.0,1784.9,24358.1,993.624878,11680.0,2919,4388,1638,1460,1290,167,145,5,17,167,18737,0.199718,0.258715,0.331724,0.25178,1.054453,2.116225,0.928521,32120,27375,22630
H2,high_demand_high_stress,109,365,87965,82125,5840,0.93361,45556.917567,45556917.567,11644.0,10.4,21330.4,892.117567,11680.0,4094,4206,1702,1320,1184,1,1,0,0,1,16408,0.313576,0.351861,0.405901,0.43041,0.947255,1.608784,0.943767,32120,27375,22630
H2,high_demand_high_stress,110,365,87965,82125,5840,0.93361,55553.166065,55553166.065,12411.0,3614.0,26808.6,1039.566065,11680.0,2386,4300,1448,1590,1262,332,262,18,52,332,20622,0.173726,0.215386,0.30422,0.29448,1.097465,2.06887,0.918233,32120,27375,22630
H2,high_demand_high_stress,111,365,87965,82125,5840,0.93361,45380.212635,45380212.635,11608.0,0.0,21208.2,884.012635,11680.0,4054,4134,1564,1370,1200,0,0,0,0,0,16314,0.295437,0.33411,0.416117,0.36591,0.935369,1.614375,0.944009,32120,27375,22630
H2,high_demand_high_stress,112,365,87965,82125,5840,0.93361,47712.03017,47712030.17,12226.5,366.6,22499.1,939.83017,11680.0,3629,4336,1643,1472,1221,35,33,0,2,35,17307,0.253487,0.302878,0.347345,0.318131,0.992893,1.771454,0.937694,32120,27375,22630
H2,high_demand_high_stress,113,365,87965,82125,5840,0.93361,47046.510552,47046510.552,12143.5,124.8,22174.1,924.110552,11680.0,3928,4288,1581,1476,1231,12,12,0,0,12,17057,0.244781,0.288473,0.38977,0.334209,0.979757,1.548512,0.940096,32120,27375,22630
H2,high_demand_high_stress,114,365,87965,82125,5840,0.93361,47229.529814,47229529.814,12133.0,208.0,22275.5,933.029814,11680.0,3842,4354,1722,1406,1226,20,20,0,0,20,17135,0.271018,0.311192,0.356746,0.379691,0.996107,1.692016,0.939384,32120,27375,22630
H2,high_demand_high_stress,115,365,87965,82125,5840,0.93361,45843.697497,45843697.497,11714.0,20.8,21528.0,900.897497,11680.0,4149,4241,1677,1300,1264,2,2,0,0,2,16560,0.313424,0.36368,0.394873,0.378269,0.961958,1.746125,0.943329,32120,27375,22630
H2,high_demand_high_stress,116,365,87965,82125,5840,0.93361,46849.689986,46849689.986,12094.5,63.7,22087.0,924.489986,11680.0,3994,4332,1698,1409,1225,6,5,0,1,6,16990,0.286645,0.342145,0.396761,0.347866,0.985376,1.61001,0.940676,32120,27375,22630
H2,high_demand_high_stress,117,365,87965,82125,5840,0.93361,47567.340099,47567340.099,12158.0,326.3,22462.7,940.340099,11680.0,3737,4364,1656,1384,1324,31,28,0,3,31,17279,0.268985,0.326505,0.359824,0.357474,0.999195,1.913852,0.938297,32120,27375,22630
H2,high_demand_high_stress,118,365,87965,82125,5840,0.93361,50826.245024,50826245.024,12359.0,1622.4,24172.2,992.645024,11680.0,3004,4432,1732,1430,1270,153,135,2,16,153,18594,0.243977,0.277705,0.331627,0.326075,1.056694,1.94456,0.929502,32120,27375,22630
H2,high_demand_high_stress,119,365,87965,82125,5840,0.93361,46725.240204,46725240.204,12068.0,72.8,21990.8,913.640204,11680.0,3955,4236,1499,1485,1252,7,7,0,0,7,16916,0.289986,0.333171,0.393048,0.371946,0.965527,1.736446,0.94084,32120,27375,22630
H2,high_demand_high_stress,120,365,87965,82125,5840,0.93361,47663.192146,47663192.146,12175.0,357.5,22508.2,942.492146,11680.0,3664,4366,1668,1396,1302,34,31,0,3,34,17314,0.2243,0.251495,0.388342,0.322488,1.002072,1.780767,0.937817,32120,27375,22630
H2,high_demand_high_stress,121,365,87965,82125,5840,0.93361,48890.31794,48890317.94,12320.0,817.7,23112.7,959.91794,11680.0,3313,4369,1651,1482,1236,78,73,0,5,78,17779,0.237655,0.30639,0.331934,0.331901,1.012018,2.225128,0.934292,32120,27375,22630
H2,high_demand_high_stress,122,365,87965,82125,5840,0.93361,48579.670905,48579670.905,12362.0,666.9,22920.3,950.470905,11680.0,3217,4314,1532,1562,1220,63,54,0,9,63,17631,0.269118,0.308714,0.3362,0.337745,1.002817,1.907786,0.934461,32120,27375,22630
H2,high_demand_high_stress,123,365,87965,82125,5840,0.93361,49131.801992,49131801.992,12337.5,910.0,23240.1,964.201992,11680.0,3145,4370,1636,1487,1247,86,77,1,8,86,17877,0.233907,0.296178,0.336771,0.28869,1.016358,1.972553,0.933114,32120,27375,22630
H2,high_demand_high_stress,124,365,87965,82125,5840,0.93361,49477.881873,49477881.873,12370.0,1046.5,23413.0,968.381873,11680.0,3066,4363,1626,1517,1220,99,92,2,5,99,18010,0.213463,0.239998,0.321242,0.320222,1.024928,1.968562,0.932205,32120,27375,22630
H2,high_demand_high_stress,125,365,87965,82125,5840,0.93361,47069.749872,47069749.872,12177.0,124.8,22163.7,924.249872,11680.0,3849,4285,1568,1499,1218,12,12,0,0,12,17049,0.272525,0.362527,0.373039,0.31985,0.982807,2.253227,0.939772,32120,27375,22630
H2,high_demand_high_stress,126,365,87965,82125,5840,0.93361,47527.731828,47527731.828,12129.5,323.7,22449.7,944.831828,11680.0,3736,4417,1804,1326,1287,31,30,0,1,31,17269,0.261656,0.300834,0.354974,0.358552,1.013119,2.019505,0.938338,32120,27375,22630
H2,high_demand_high_stress,127,365,87965,82125,5840,0.93361,46708.684572,46708684.572,12087.5,52.0,21973.9,915.284572,11680.0,4018,4268,1641,1492,1135,5,5,0,0,5,16903,0.28097,0.32738,0.398608,0.350401,0.965828,1.823632,0.941178,32120,27375,22630
H2,high_demand_high_stress,128,365,87965,82125,5840,0.93361,44865.093748,44865093.748,11390.5,10.4,20909.2,874.993748,11680.0,4050,4118,1640,1277,1201,1,1,0,0,1,16084,0.300732,0.328851,0.439387,0.373192,0.933944,1.70634,0.945046,32120,27375,22630
H2,high_demand_high_stress,129,365,87965,82125,5840,0.93361,47995.914292,47995914.292,12176.0,501.8,22685.0,953.114292,11680.0,3580,4416,1763,1345,1308,48,46,0,2,48,17450,0.241096,0.265182,0.345159,0.31285,1.008516,1.748557,0.936877,32120,27375,22630
H2,high_demand_high_stress,130,365,87965,82125,5840,0.93361,45964.407298,45964407.298,11807.5,20.8,21556.6,899.507298,11680.0,4128,4224,1696,1397,1131,2,2,0,0,2,16582,0.296772,0.34405,0.409804,0.379067,0.950599,1.49851,0.943132,32120,27375,22630
H3,high_demand_high_stress,101,365,87965,82125,5840,0.93361,45519.561086,45519561.086,11669.0,0.0,21288.8,881.761086,11680.0,3890,4241,1737,1290,1214,0,0,0,0,0,16376,0.663874,0.732021,0.714779,0.720537,0.94495,1.789128,0.942977,32120,27375,22630
H3,high_demand_high_stress,102,365,87965,82125,5840,0.93361,46820.439936,46820439.936,12156.0,0.0,22072.7,911.739936,11680.0,3844,4360,1706,1406,1248,0,0,0,0,0,16979,0.672736,0.707295,0.712638,0.715742,0.943556,1.737806,0.940014,32120,27375,22630
H3,high_demand_high_stress,103,365,87965,82125,5840,0.93361,52369.85713,52369857.13,12606.5,1996.8,25091.3,995.25713,11680.0,2559,4440,1688,1567,1185,169,108,41,20,169,19301,0.587485,0.63424,0.632192,0.642735,0.997821,1.916314,0.924315,32120,27375,22630
H3,high_demand_high_stress,104,365,87965,82125,5840,0.93361,46862.221388,46862221.388,12169.5,0.0,22094.8,917.921388,11680.0,3861,4418,1813,1354,1251,0,0,0,0,0,16996,0.696195,0.747694,0.714954,0.725224,0.957645,1.907839,0.940014,32120,27375,22630
H3,high_demand_high_stress,105,365,87965,82125,5840,0.93361,49393.036514,49393036.514,12551.0,757.9,23444.2,959.936514,11680.0,2813,4470,1754,1502,1214,63,38,18,7,63,18034,0.627637,0.682463,0.650951,0.681578,1.00073,1.848704,0.930776,32120,27375,22630
H3,high_demand_high_stress,106,365,87965,82125,5840,0.93361,47361.370721,47361370.721,12449.5,0.0,22313.2,918.670721,11680.0,3560,4345,1569,1581,1195,0,0,0,0,0,17164,0.672859,0.730433,0.71254,0.694204,0.994688,1.747836,0.937872,32120,27375,22630
H3,high_demand_high_stress,107,365,87965,82125,5840,0.93361,48082.414015,48082414.015,12530.0,204.1,22714.9,953.414015,11680.0,3202,4569,1985,1400,1184,18,14,3,1,18,17473,0.633557,0.66943,0.675643,0.673351,0.972834,1.946739,0.934909,32120,27375,22630
H3,high_demand_high_stress,108,365,87965,82125,5840,0.93361,55058.468838,55058468.838,12558.5,3160.3,26624.0,1035.668838,11680.0,2550,4497,1751,1461,1285,279,185,35,59,279,20480,0.58607,0.671428,0.617225,0.676587,1.054453,2.116225,0.919379,32120,27375,22630
H3,high_demand_high_stress,109,365,87965,82125,5840,0.93361,45319.144789,45319144.789,11594.0,0.0,21167.9,877.244789,11680.0,3925,4228,1798,1282,1148,0,0,0,0,0,16283,0.668472,0.731874,0.691624,0.712287,0.947255,1.608784,0.943571,32120,27375,22630
H3,high_demand_high_stress,110,365,87965,82125,5840,0.93361,56913.068869,56913068.869,12613.0,3903.9,27661.4,1054.76887,11680.0,2508,4462,1752,1556,1154,325,168,82,75,325,21278,0.557623,0.610331,0.575436,0.630218,1.097465,2.06887,0.915758,32120,27375,22630
H3,high_demand_high_stress,111,365,87965,82125,5840,0.93361,44437.802271,44437802.271,11338.5,0.0,20573.8,845.502271,11680.0,3762,4023,1530,1364,1129,0,0,0,0,0,15826,0.679138,0.726987,0.715064,0.720607,0.935369,1.614375,0.944913,32120,27375,22630
H3,high_demand_high_stress,112,365,87965,82125,5840,0.93361,46626.427371,46626427.371,12082.5,0.0,21959.6,904.327371,11680.0,3796,4299,1545,1405,1349,0,0,0,0,0,16892,0.667357,0.731681,0.70614,0.717921,0.992893,1.771454,0.940192,32120,27375,22630
H3,high_demand_high_stress,113,365,87965,82125,5840,0.93361,46779.635419,46779635.419,12134.0,0.0,22051.9,913.735419,11680.0,3802,4378,1720,1366,1292,0,0,0,0,0,16963,0.676262,0.735559,0.702588,0.711889,0.979757,1.548512,0.939895,32120,27375,22630
H3,high_demand_high_stress,114,365,87965,82125,5840,0.93361,46621.23131,46621231.31,12062.0,0.0,21968.7,910.53131,11680.0,3828,4371,1727,1332,1312,0,0,0,0,0,16899,0.68338,0.727867,0.726606,0.717548,0.996107,1.692016,0.940306,32120,27375,22630
H3,high_demand_high_stress,115,365,87965,82125,5840,0.93361,46489.229681,46489229.681,12014.5,0.0,21889.4,905.329681,11680.0,3845,4328,1628,1339,1361,0,0,0,0,0,16838,0.680723,0.719274,0.714915,0.730073,0.961958,1.746125,0.940662,32120,27375,22630
H3,high_demand_high_stress,116,365,87965,82125,5840,0.93361,48232.130788,48232130.788,12542.0,273.0,22787.7,949.430788,11680.0,3009,4495,1762,1457,1276,24,18,4,2,24,17529,0.623219,0.674509,0.654312,0.694774,0.985376,1.61001,0.933799,32120,27375,22630
H3,high_demand_high_stress,117,365,87965,82125,5840,0.93361,47289.408481,47289408.481,12339.0,10.4,22332.7,927.308481,11680.0,3705,4439,1750,1411,1278,1,1,0,0,1,17179,0.666947,0.714089,0.712802,0.705291,0.999195,1.913852,0.93847,32120,27375,22630
H3,high_demand_high_stress,118,365,87965,82125,5840,0.93361,49433.731445,49433731.445,12538.5,770.9,23475.4,968.931445,11680.0,2828,4546,1919,1422,1205,65,34,14,17,65,18058,0.605733,0.653576,0.651796,0.666529,1.056694,1.94456,0.930744,32120,27375,22630
H3,high_demand_high_stress,119,365,87965,82125,5840,0.93361,48397.566339,48397566.339,12561.5,331.5,22886.5,938.066339,11680.0,2833,4372,1495,1586,1291,25,9,13,3,25,17605,0.640184,0.696585,0.665797,0.685694,0.965527,1.736446,0.932653,32120,27375,22630
H3,high_demand_high_stress,120,365,87965,82125,5840,0.93361,47023.947852,47023947.852,12261.5,0.0,22167.6,914.847852,11680.0,3757,4358,1659,1464,1235,0,0,0,0,0,17052,0.671659,0.71941,0.707801,0.702567,1.002072,1.780767,0.939283,32120,27375,22630
H3,high_demand_high_stress,121,365,87965,82125,5840,0.93361,49041.350652,49041350.652,12521.0,620.1,23262.2,958.050652,11680.0,2859,4488,1769,1457,1262,54,36,9,9,54,17894,0.623746,0.658825,0.659019,0.687243,1.012018,2.225128,0.931584,32120,27375,22630
H3,high_demand_high_stress,122,365,87965,82125,5840,0.93361,46574.351614,46574351.614,12103.0,0.0,21888.1,903.251614,11680.0,3852,4314,1693,1443,1178,0,0,0,0,0,16837,0.666332,0.722367,0.716908,0.723709,1.002817,1.907786,0.940699,32120,27375,22630
